paragraph,predict_label,count,different,empty,diff rate,empty rate
equipped with Forward Collision and Avoidance,5,26,diff,empty,,
Mitigation technology which has led to a 43,13,5,diff,,,
reduction for singles and a 34 reduction for,12,19,diff,,,
teams in forward collision accidents per million,5,26,diff,empty,,
miles since 2018 We are researching emerging,4,26,diff,empty,,
technologies such as mirrorless trucks and,15,26,diff,empty,,
autonomous driving capabilities to further,15,26,diff,empty,,
support our longstanding commitment to safety,9,6,diff,,,
During the COVID19 pandemic we implemented,13,26,diff,empty,,
numerous measures to keep our team members,10,26,diff,empty,,
customers and communities safe while operating,10,26,diff,empty,,
on the front lines in impacted areas and delivering,5,26,diff,empty,,
critical medical supplies around the world Our,5,26,diff,empty,,
team members demonstrated incredible resiliency,3,26,diff,empty,,
in the face of adversity and did not lose sight of,18,26,diff,empty,,
We remained agile and collaborated across our,3,26,diff,empty,,
operating companies to build systems from the,15,26,diff,empty,,
ground up to track positive cases oversee,12,26,diff,empty,,
employees return to work and manage country,11,26,diff,empty,,
specific quarantine and testing regulations for,12,19,diff,,,
team members around the world We continue,8,26,diff,empty,,
to share insights and best practices in,3,4,diff,,,
preparation for any future public health crises,5,6,diff,,,
See our COVID19 website to learn about our,3,26,diff,empty,,
wider pandemic response and our Quality of life,5,5,,,,
section for details on how we are continuing to,12,26,diff,empty,,
support the wellbeing of our team members,10,26,diff,empty,,
