paragraph,predict_label,count,different,empty,diff rate,empty rate
In accordance with our compensation philosophy the,11,11,,,,
Compensation Management Development Committee uses a,12,11,diff,,,
balanced and disciplined approach to assess the performance,10,8,diff,,,
of members of the Operating Committee throughout the year,7,26,diff,empty,,
against four broad dimensions business results risk controls,18,12,diff,,,
and conduct clientcustomerstakeholder including our,12,26,diff,empty,,
strong independent stewards of the longterm interests of,4,26,diff,empty,,
Each committee operates pursuant to a written charter These,12,26,diff,empty,,
engagement in communities and commitment to provide,10,7,diff,,,
shareholders employees customers suppliers and,17,26,diff,empty,,
charters and the Firms Corporate Governance Principles,12,0,diff,,,
economic opportunity to underserved communities and,2,26,diff,empty,,
The Board is responsible for oversight of the business and,7,7,,,,
communities in which we work The Board including the,7,7,,,,
guide the Boards governance and oversight functions Our,12,7,diff,,,
address environmental and social issues such as climate,10,9,diff,,,
affairs of the Firm It is also responsible for setting the tone at,12,26,diff,empty,,
Corporate Governance Nominating Committee considers,12,0,diff,,,
annual Proxy Statement includes information about the,12,7,diff,,,
change and racial equity and teamwork and leadership,8,8,,,,
the top to promote a culture of accountability ethical conduct,0,0,,,,
Board composition holistically with a focus on recruiting,8,7,diff,,,
membership and responsibilities of these committees,12,26,diff,empty,,
including creating a diverse inclusive respectful and,8,26,diff,empty,,
Corporate Governance and ESG Oversight,12,7,diff,,,
and strong corporate values across the Firm Its core areas of,10,0,diff,,,
directors who have the qualities required to effectively,7,26,diff,empty,,
oversight include strategy executive performance and talent,8,8,,,,
oversee the Firm including its present and future strategy,3,26,diff,empty,,
Political Engagement and Public Policy,12,7,diff,,,
management financial performance and condition risk,18,8,diff,,,
The Board seeks directors with expertise in executive fields,7,7,,,,
management and internal control framework and ESG matters,0,11,diff,,,
who will bring experienced and fresh perspectives and,8,26,diff,empty,,
Our Board is guided by the Firms Governance Principles Our,7,7,,,,
insight and come together to effectively challenge and,3,26,diff,empty,,
Our management structure is designed to encourage effective,12,11,diff,,,
leadership that is consistent with our corporate standards and,0,8,diff,,,
directors by majority vote 100 principal standing committee,7,26,diff,empty,,
looks for candidates with a diversity of experience,8,6,diff,,,
lineofbusiness basis while also maintaining strong corporate,4,26,diff,empty,,
sound governance practices include annual election of all,12,0,diff,,,
provide independent oversight of management The Board,7,7,,,,
promotes a strong corporate culture We manage our Firm on a,3,8,diff,,,
independence Board oversight of corporate responsibility and,12,7,diff,,,
perspectives and viewpoints including diversity with respect,8,6,diff,,,
functions and appropriate governance of our subsidiaries,7,0,diff,,,
ESG matters stock ownership for directors and ongoing,7,26,diff,empty,,
to gender race ethnicity and nationality,8,26,diff,empty,,
director education In 2021 directors were provided with,7,7,,,,
As of April 2022 there are 10 directors on our Board,7,7,,,,
education on subjects including DEI the Firms climate risk,13,12,diff,,,
including four directors who identify as women and one,8,26,diff,empty,,
management framework and cybersecurity and technology,1,1,,,,
director who identifies as Black,8,7,diff,,,
Our Firms most senior management body is the Operating,7,11,diff,,,
Committee which is responsible for developing and,12,26,diff,empty,,
implementing corporate strategy and managing operations,3,26,diff,empty,,
As of December 31 2021 37 of seats on the Operating,12,26,diff,empty,,
Committee were held by women,11,26,diff,empty,,
accountable environment and developing employees,12,26,diff,empty,,
managers and leaders as key drivers of our human capital,3,10,diff,,,
Oversight and Management of ESG,0,7,diff,,,
Responsibility for oversight and management of ESG is defined at multiple levels within the organization Oversight of,12,7,diff,,,
ESG matters is an important part of the Boards work in setting the policies and principles that govern our business,12,26,diff,empty,,
Senior management including the Operating Committee and leaders within each of our lines of business is responsible for,7,11,diff,,,
driving strategy and execution on ESG matters across the Firm,3,26,diff,empty,,
including the Firms governancerelated policies and practices our systems of risk management and controls our,12,11,diff,,,
The Chief Risk Officer the Head of Human Resources the Global Head of Diversity and Inclusion the Global Head of Corporate,8,10,diff,,,
investment in our employees and how we advance sustainability in our business and operations In the past year in,8,0,diff,,,
Responsibility the Global Head of Sustainability and other senior leaders provide periodic updates on ESG initiatives to the,3,0,diff,,,
addition to the work of the committees all directors participated in full Board discussion regarding the Firms approach,7,7,,,,
Operating Committee and Board of Directors,7,7,,,,
to COVID19 racial equity and climate change,13,6,diff,,,
Additionally our director education program includes ESG issues,10,7,diff,,,
Each of the Boards standing committees oversees reputational and conduct risks within its scope of responsibility and,18,0,diff,,,
assists the Board in its oversight of various ESG issues For example,18,7,diff,,,
ESG efforts are spearheaded by several specialist teams across the Firm with some examples including,3,26,diff,empty,,
The Office of the Secretary partners with senior man,7,26,diff,empty,,
Our Corporate Sustainability team which reports to the,3,0,diff,,,
agement control groups lines of business and corpo,4,26,diff,empty,,
Global Head of Corporate Responsibility provides advice,12,0,diff,,,
rate units to promote effective governance of the Firm,12,0,diff,,,
on the Firms approach to managing ESG matters sup,3,26,diff,empty,,
The Public Responsibility Committee oversees the,12,0,diff,,,
The Audit Committee helps oversee managements,12,12,,,,
It also works closely with the Board of Directors on ESG,7,7,,,,
porting the development of sustainability and climatefo,13,0,diff,,,
Firms significant policies and practices regarding,12,11,diff,,,
compliance with the Firms ethical standards policies,0,0,,,,
matters including responding to shareholder proposals,12,7,diff,,,
cused business strategies and financing opportunities,3,26,diff,empty,,
political contributions major lobbying priorities and,12,26,diff,empty,,
plans and procedures and with laws and regulations,12,19,diff,,,
principal trade association memberships that relate,11,26,diff,empty,,
It also reviews the program established by manage,12,26,diff,empty,,
to the Firms public policy objectives,12,12,,,,
ment that monitors compliance with the Code of Con,12,0,diff,,,
The Compensation Management Development Com,12,11,diff,,,
duct and reviews the record of such compliance,0,0,,,,
mittee among other things reviews and approves,12,26,diff,empty,,
The Corporate Governance Nominating Committee,12,0,diff,,,
the Firms compensation and qualified benefit pro,11,11,,,,
exercises general oversight with respect to the gov,12,7,diff,,,
grams It also oversees the Firms culture including,4,8,diff,,,
ernance of the Board including its composition,7,7,,,,
The Office of Diversity Equity and Inclusion leads the,8,7,diff,,,
development and implementation of the Firms strategy,12,4,diff,,,
engaging with stakeholders and facilitating external,10,26,diff,empty,,
to enhance DEI within our organization and support,10,26,diff,empty,,
Our Operational Sustainability team coordinates groups,3,0,diff,,,
underserved communities This includes continuing to,2,26,diff,empty,,
across our Chief Administrative Office which includes,7,26,diff,empty,,
advance programs and initiatives that incorporate a,12,26,diff,empty,,
Global Real Estate Global Supplier Services and Firmwide,17,26,diff,empty,,
diversity lens into how the Firm develops products and,8,6,diff,,,
Business Resiliency to develop and execute the Firms,3,26,diff,empty,,
services serves clients helps communities and sup,10,26,diff,empty,,
strategy to minimize the environmental impact of our,3,9,diff,,,
reviewing diversity programs which includes the,8,6,diff,,,
nominees and framework for selfassessment,12,26,diff,empty,,
Corporate Governance and ESG Oversight,12,7,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
Accountability Framework as it applies to members,12,0,diff,,,
of the Operating Committee see page 27,12,26,diff,empty,,
The Risk Committee assists the Board in its oversight,12,7,diff,,,
of managements responsibility to implement a global,12,0,diff,,,
risk management framework reasonably designed to,18,11,diff,,,
identify assess and manage the Firms risks includ,18,26,diff,empty,,
Our Corporate Responsibility team works to design,10,0,diff,,,
implement and evaluate community and philanthropic,10,10,,,,
programs that open new pathways to economic oppor,4,26,diff,empty,,
tunity for individuals provide actionable insight to civic,10,26,diff,empty,,
operations and supply chain This team is responsible for,17,26,diff,empty,,
achieving our operational sustainability targets including,3,0,diff,,,
our commitment to maintain carbon neutral operations,3,21,diff,,,
and source renewable energy for 100 of our global,24,24,,,,
and community leaders and protect the environment It,10,10,,,,
Our Climate Risk and Global Environmental and Social Risk,13,12,diff,,,
is composed of Government Relations Public Engage,12,10,diff,,,
Management GESRM teams are responsible for estab,18,11,diff,,,
ment Sustainability Global Philanthropy and Research,12,0,diff,,,
lishing our internal approach to managing climate risk as,13,12,diff,,,
well as the Firms environmental and social risk standards,10,9,diff,,,
Corporate Governance and ESG Oversight,12,7,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
Our Firm has a range of stakeholders including customers and clients employees communities shareholders regulators and policymakers ESG raters research analysts and suppliers We engage with,12,4,diff,,,
these stakeholders throughout the year to obtain insight into their needs and perspectives as well as to share information about our Firms strategy practices and performance,3,4,diff,,,
Responsibility for engaging with stakeholder groups is widely shared across our Firms lines of business and corporate functions and we engage through numerous channels The insight we gain from our,10,0,diff,,,
engagement with key stakeholders feeds into the Firms business strategies products and services and policies and procedures,15,7,diff,,,
We are helping support our small business and consumer finance customers meet their financial needs as well as our corporate and institutional clients We regularly solicit and respond to customer and client feedback about our products services and organization as a whole and endeavor to build longlasting relationships based on trust and mutual respect,3,25,diff,,,
We engage regularly with our customers in our branches and through our website and social media platforms We take pride in providing inclusive interaction For example we have multi lingual staff in many of our branches and are investing in sign language interpreters at key locations eg near Gallaudet University in Washington DC We also seek customer feedback via online and inbranch surveys with the aim of improving customer interaction and experience and have a conduct hotline through which our customers can anonymously raise concerns and report misconduct,0,10,diff,,,
We also engage with our clients through oneonone meetings roundtables and conferences for example the Firms Annual Health Care Conference which aims to connect global industry,12,6,diff,,,
leaders emerging fastgrowth companies and innovative technology creators,4,26,diff,empty,,
We listen and respond to the needs of our customers and clients by offering products and services that emphasize social and environmental responsibility including lending for affordable,10,10,,,,
housing and electric vehicles and supporting minorityowned businesses through financial literacy coaching,8,26,diff,empty,,
We engage with our employees through surveys including our global Employee Opinion Survey and Exit Surveys town hall and small group meetings focus groups blogs articles and,8,8,,,,
Our people are at the heart of JPMorgan Chase and are vital to our success We work to understand our employees evolving needs and perspectives,8,26,diff,empty,,
newsletters online feedback tools and other forums,1,26,diff,empty,,
Engagement surveys are conducted periodically and allow us to identify areas of strength and opportunities for improvement to promote continued employee satisfaction and retention,8,8,,,,
Our CEOled Town Halls cover topics such as business strategy and outlook emerging industry trends and our progress on key Firm initiatives such as the 30 billion Racial Equity Commitment and 25 trillion Sustainable Development Target and provide opportunities for employees to ask questions of our senior management,3,4,diff,,,
We are engaging with external stakeholders in a variety of forums Through our longstanding Chase Advisory Panel program we facilitate regular conversations among senior,12,26,diff,empty,,
We are committed to ensuring the Firms decisions are informed by diverse perspectives particularly those of the communities we serve,10,26,diff,empty,,
JPMorgan Chase executives and consumer policy groups nonprofit organizations civic leaders trade associations and diverse chambers of commerce many of which are sources of information and ideas about how the Firm can promote racial equity through our products services and approaches In addition in 2021 we created Community Engagement and National Stakeholder and Policy Engagement teams to further local engagement and twoway dialogue with stakeholders,8,10,diff,,,
We communicate to shareholders through our Annual Report and Proxy Statement Securities and Exchange Commission filings press releases and the Firms website In addition we,12,7,diff,,,
We engage shareholders on important topics including corporate governance shareholder rights executive compensation and sustainability,12,0,diff,,,
engage with shareholders through quarterly earnings calls investor meetings and conferences annual shareholder meetings and other forums We conduct a formal shareholder outreach program focused on topics including corporate governance shareholder rights executive compensation and sustainability In these meetings management shares information and provides updates on these topics addresses questions and solicits shareholders perspectives and feedback Directors participate in these meetings as appropriate Following each shareholder outreach program shareholders areas of focus and feedback are shared with the Board,12,7,diff,,,
In 2021 we had approximately 90 engagements with nearly 70 shareholders representing approximately 46 of the Firms outstanding common stock,7,26,diff,empty,,
We also engage in dialogue with shareholders outside these more formal channels These engagements provide us with useful feedback which we consider when developing the Firms,12,10,diff,,,
processes practices and strategic direction,3,11,diff,,,
We engage with policymakers on a range of issues including banking financial services cybersecurity workforce development small business tax trade and inclusive economic growth,12,4,diff,,,
We strive to maintain an open ongoing dialogue with our global supervisory regulators and other policymakers We believe that responsible corporate citizenship demands a strong commitment to a healthy and informed democracy through civic and community involvement,12,10,diff,,,
among others We engage with regulators as necessary to conduct business and provide commentary on proposed changes to relevant regulations affecting our business,12,19,diff,,,
Corporate Governance and ESG Oversight,12,7,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
We recognize that our clients shareholders and other stakeholders are interested in our performance on a range of ESG matters We regularly engage with ESG raters to provide them with information relevant to the Firm,3,8,diff,,,
We strive to meet the information needs of members of the investment community including both financial and ESG analysts and researchers,12,10,diff,,,
We engage in open transparent dialogue with rating agencies in order to better understand their methodologies and scoring correct discrepancies and provide feedback Our Corporate Sustainability and Investor Relations teams manage our relationships with ESG rating agencies and lead our efforts to identify and implement enhancements to policies procedures and practices that can improve our ESG performance and address any known issues,12,10,diff,,,
We also spend time and resources to educate relevant internal stakeholders about ESG ratings so they are prepared to respond to questions from clients about the subject,12,26,diff,empty,,
We provide extensive information to members of the investment community including both financial and ESG analysts and researchers through reports presentations quarterly earnings regulatory filings conferences and publications on our website In addition we respond to surveys and specific information requests and engage with analysts and researchers through calls and meetings,12,10,diff,,,
We interact with our key suppliers on a frequent basis through various channels including regular business reviews ad hoc meetings phone town halls and email We are committed to,17,26,diff,empty,,
We engage in dialogue with our key suppliers on topics including our ability to operate efficiently and effectively deliver products and services that meet our clients and customers needs manage risk and controls and drive our diversity equity and inclusion agenda,8,10,diff,,,
holding our suppliers to high standards of business conduct and integrity and we work together to make a positive impact in the communities where we do business,0,0,,,,
and clients on their investments makes markets in securities,12,25,diff,,,
Risk is an inherent part of JPMorgan Chases business,18,12,diff,,,
activities When the Firm extends a loan advises customers,12,26,diff,empty,,
Managing Environmental and Social Risks,10,9,diff,,,
of risk Our overall objective is to manage our businesses and,3,12,diff,,,
challenges such as climate change deforestation lack of,13,25,diff,,,
or offers other products or services we take on some degree,15,26,diff,empty,,
Our world today faces serious environmental and social,10,9,diff,,,
Corporate Governance and ESG Oversight,12,7,diff,,,
the associated risks in a way that serves our clients,18,26,diff,empty,,
customers and investors while protecting the safety and,9,6,diff,,,
water quality and availability waste generation human rights,10,10,,,,
issues and the impact of development on communities that if,10,4,diff,,,
not adequately addressed could create risks for society and,18,26,diff,empty,,
We focus on understanding different types of risk as well as,18,12,diff,,,
businesses We recognize that our business decisions have the,4,26,diff,empty,,
what drives such risks and their potential impacts We,18,26,diff,empty,,
potential to impact the environment and surrounding,23,10,diff,,,
generally divide risks into four categories strategic risk,18,12,diff,,,
communities This is why understanding our clients approach,3,26,diff,empty,,
credit and investment risk market risk and operational risk,18,12,diff,,,
to and performance on environmental and social matters is,10,8,diff,,,
Each line of business and Treasury and CIO is responsible for,12,26,diff,empty,,
an important component of our risk management process as,18,11,diff,,,
the ongoing identifying of risks as well as the design and,18,26,diff,empty,,
it helps us make more informed risk decisions serve our,18,12,diff,,,
execution of controls to manage those risks The Independent,18,26,diff,empty,,
customers responsibly and safeguard our financial resilience,3,20,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
standards with respect to its own processes,0,11,diff,,,
Risk Management IRM function establishes the Firms risk,18,12,diff,,,
Internal risk policies and standards indicate certain sectors,0,11,diff,,,
management frameworks It also reviews and challenges risks,18,11,diff,,,
activities and financial products primarily for capital markets,15,25,diff,,,
identified by the lines of business and corporate risk,18,12,diff,,,
management areas IRM also implements policy and,12,11,diff,,,
and lending transactions subject to environmental and social,12,9,diff,,,
due diligence which are evaluated as part of the first and,12,26,diff,empty,,
second line of defense processes IRM may recommend,12,26,diff,empty,,
The independent status of the IRM function is supported by a,12,26,diff,empty,,
measures to mitigate environmental and social risk such as,10,9,diff,,,
governance structure that provides for escalation of risk,12,12,,,,
enhanced disclosure changes to transaction documentation,12,12,,,,
issues to senior management the Firmwide Risk Committee,18,11,diff,,,
and the Board of Directors as appropriate,7,7,,,,
For more information on the Firms overall approach to risk,18,12,diff,,,
management see our Annual Report and Form 10K,12,11,diff,,,
Climate change is one of the most critical challenges facing,13,25,diff,,,
Identifying and managing human rights risk is another key,10,10,,,,
society and the environment today JPMorgan Chase is,23,26,diff,empty,,
area of interest for our stakeholders JPMorgan Chase,3,26,diff,empty,,
committed to understanding how climate change may,13,25,diff,,,
supports fundamental human rights across our lines of,10,10,,,,
influence the risks it manages This includes evaluating how,18,26,diff,empty,,
business and in each region of the world in which we operate,3,26,diff,empty,,
our businesses and the activities of our clients and,3,26,diff,empty,,
We are guided by the United Nations Universal Declaration of,10,26,diff,empty,,
customers could be impacted through transition or physical,24,9,diff,,,
Human Rights and the Guiding Principles on Business and,10,10,,,,
risks driven by climate change Our resiliency planning,13,25,diff,,,
Human Rights as the overarching framework for corporations,10,10,,,,
approach focuses on preparing for the impacts to locations,23,26,diff,empty,,
to respect human rights in their own operations and through,10,10,,,,
their business relationships We have a range of policies and,12,26,diff,empty,,
procedures that pertain to human rights issues including,10,10,,,,
modern slavery and Indigenous Peoples across our business,10,26,diff,empty,,
and supply chain We also publish a Modern Slavery Act,17,26,diff,empty,,
Statement annually which outlines practices and policies we,12,11,diff,,,
have in place to mitigate the potential risk of modern slavery,0,12,diff,,,
occurring in our business and supply chain Additional,17,26,diff,empty,,
information on our management of environmental and social,10,9,diff,,,
risks including publicly available policies and statements can,12,26,diff,empty,,
be found on our website,12,26,diff,empty,,
We have developed an internal risk classification system that,18,12,diff,,,
projects how various climaterisk drivers including physical,13,9,diff,,,
risks such as extreme weather events and transition risk as,13,12,diff,,,
society moves toward netzero emissions can translate into,25,21,diff,,,
potential impacts for our clients customers and Firm This,3,26,diff,empty,,
system informs our understanding of how climate risk could,13,12,diff,,,
materialize across the four major risk types we manage,18,12,diff,,,
strategic market operational and credit and investment risk,18,12,diff,,,
We assess these impacts against considerations such as time,23,26,diff,empty,,
horizon business sector and geography to better understand,3,26,diff,empty,,
how these risks may emerge within our Firm,18,26,diff,empty,,
The Firm has a dedicated Climate Risk team which is led by,13,12,diff,,,
our Firmwide Risk Executive for Climate Risk The team,13,12,diff,,,
establishes our internal approach to managing climate risk,13,12,diff,,,
including developing relevant policies and standards as well,12,11,diff,,,
as building our approach to climate risk data The Climate Risk,13,12,diff,,,
team collaborates with stakeholders across the Firm to,10,26,diff,empty,,
integrate climate considerations into lineofbusiness risk,13,12,diff,,,
We plan to disclose additional detail on our efforts to,12,26,diff,empty,,
integrate climate risk into our Firmwide risk management,13,12,diff,,,
framework in a standalone climate report which we plan to,13,25,diff,,,
As digital solutions play an everlarger role in financial services and the economy as a whole the risk of cyberattacks,1,12,diff,,,
and other threats to information security continues to evolve and grow In addition the individuals with whom the Firm,1,22,diff,,,
interacts expect that our data practices are safe and lawful Data privacy and cybersecurity therefore remain top,1,22,diff,,,
priorities for our Firm At the same time greater reliance on remote work due to the COVID19 pandemic has only,5,26,diff,empty,,
further underscored the importance of safe digital solutions and data practices,1,11,diff,,,
Corporate Governance and ESG Oversight,12,7,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
As a global financial institution our Firm collects processes uses shares and,12,26,diff,empty,,
and remediation activities in the Firm The Firms privacy framework outlines roles,1,6,diff,,,
We have a wide range of technological administrative organizational and physical,12,9,diff,,,
dispositions all manner of personal information and financial data every day and we,22,22,,,,
and responsibilities sets compliance risk management controls in the form of,12,12,,,,
security measures designed to safeguard the confidentiality integrity and availability,1,22,diff,,,
have processes to manage that data in accordance with the laws rules and,12,22,diff,,,
policies and standards directs advisory requests and provides protocols for,12,11,diff,,,
of personal information Our Code of Conduct and related policies include specific,22,26,diff,empty,,
regulations of the countries in which we operate We take a multifaceted approach,12,19,diff,,,
monitoring reporting and escalation of key privacy risks and issues The program,1,6,diff,,,
guidelines on how employees should protect customers confidential information,22,26,diff,empty,,
to addressing privacy and data protection risks including maintaining and evolving,1,6,diff,,,
reports periodically to our management including our Board of Directors Our,7,7,,,,
our internal controls establishing policies covering all stages of the data lifecycle,1,22,diff,,,
multistakeholder approach to oversight and governance is embedded in our three,12,7,diff,,,
Our Firmwide internal policy on personal information applies globally to our legal,22,12,diff,,,
entities as well as third parties that handle personal information on our behalf The,22,26,diff,empty,,
policy sets forth minimum requirements including that personal information is,22,12,diff,,,
lines of defense and supported by dedicated data and privacy teams around the,1,22,diff,,,
world We provide regular training and awareness to our workforce not only on,8,8,,,,
core privacy obligations and how to meet them but also on emerging risks trends,1,4,diff,,,
processed for defined purposes The policy also specifies the use of privacy by,22,6,diff,,,
Information on how we collect process use share and disposition personal,22,4,diff,,,
We have established processes and procedures to report and respond to suspected,5,26,diff,empty,,
or actual data privacy incidents that may compromise the confidentiality integrity,1,22,diff,,,
or availability of personal information We provide our employees the ability to,22,26,diff,empty,,
make reports through our internal systems Our centralized process requires,12,26,diff,empty,,
escalation to a dedicated incident response team for severity assessment,5,5,,,,
mitigation root cause analysis and corrective action,12,4,diff,,,
In accordance with the Firms policies we notify individuals and our regulators of,12,26,diff,empty,,
design principles designed to ensure that privacy is taken into account throughout,22,6,diff,,,
information as well as rights that individuals may have with respect to their,22,10,diff,,,
Data protection and privacy are key components of our global data risk,1,22,diff,,,
management program That program focuses on execution of the compliance and,12,0,diff,,,
operational risk oversight of data management and privacy governance controls,1,12,diff,,,
personal information and how to exercise them is available on our websites and,22,26,diff,empty,,
upon request through multiple channels In addition to traditional privacy notices,1,6,diff,,,
we often publish related materials such as frequently asked questions and tips for,4,26,diff,empty,,
keeping personal financial information safe,22,26,diff,empty,,
JPMorgan Chase experiences numerous attempted cyberattacks on its computer,1,26,diff,empty,,
regulations With a large number of employees continuing to work offsite we are,11,19,diff,,,
External auditors periodically review our IT programs and processes and regulators,12,26,diff,empty,,
systems software networks and other technology assets on a daily basis from,1,26,diff,empty,,
taking additional measures to mitigate cyber risks posed by our increased use of,1,26,diff,empty,,
periodically inspect and review our program in the countries where we operate We,12,26,diff,empty,,
various actors including groups acting on behalf of hostile countries cyber,0,26,diff,empty,,
remote access and thirdparty video conferencing,4,26,diff,empty,,
also discuss cybersecurity risks with law enforcement government officials peer,1,12,diff,,,
criminals hacktivists ie individuals or groups that use technology to promote a,1,26,diff,empty,,
The Global Cybersecurity and Technology Controls CTC organization working with,1,1,,,,
political agenda or social change and others,10,10,,,,
each of our lines of business and corporate functions identifies technology and,3,26,diff,empty,,
Cyberattacks are a threat not just to our Firm but also to our clients and the global,1,26,diff,empty,,
As threats to cybersecurity grow in size and sophistication protecting our Firm,1,1,,,,
cybersecurity risks and is responsible for the controls to manage these threats CTC,1,1,,,,
financial system We have increased our efforts to educate shareholders and,12,26,diff,empty,,
customers and vendors while enabling innovation is an important evolving priority,4,3,diff,,,
assesses changes in global threats and monitors our operations to detect and,1,26,diff,empty,,
customers about the importance of disciplined cyber hygiene and protecting,1,26,diff,empty,,
When we enter new businesses and adopt new technologies these risks and,18,26,diff,empty,,
respond to them We also conduct periodic internal assessments to identify,12,26,diff,empty,,
challenges multiply This is why we devote significant diverse resources to,8,26,diff,empty,,
vulnerabilities upgrade opportunities and new defense layers and our cybersecurity,1,1,,,,
cybersecurity Our efforts are designed to stop malicious actors from infiltrating our,1,1,,,,
incident response plan enables us to react to attempted breaches coordinate our,5,5,,,,
computer systems to destroy data obtain confidential information disrupt service,1,6,diff,,,
response with law enforcement and notify customers when applicable,5,12,diff,,,
We also contribute to efforts to build and maintain systemic resiliency We are a,3,26,diff,empty,,
member of the Financial Services Information Sharing Analysis Center an,1,4,diff,,,
intelligencesharing cooperative for the financial services industry Its 16000 users,17,26,diff,empty,,
engage in ransomware or cause other damage For example through the CB we,1,1,,,,
provide clients with resources and educational content to help them fight and,2,26,diff,empty,,
prevent fraud losses such as a client ransomware guide and business email,1,1,,,,
The CTC organizations efforts are overseen by management at multiple levels,12,11,diff,,,
in more than 70 countries share best practices and exercises to better secure the,18,4,diff,,,
including technology management greater Firmwide management and the Firms,4,11,diff,,,
sector for the benefit of the public and the resiliency and integrity of financial,3,0,diff,,,
Operating Committee The Board of Directors is updated periodically on our,7,7,,,,
institutions Our Firm also helped create the Analysis and Resilience Center for,3,4,diff,,,
Information Security Program and any recommended changes cybersecurity,1,1,,,,
Systemic Risk an industryfunded nonprofit organization designed to mitigate,18,12,diff,,,
To help safeguard the confidentiality integrity and availability of our infrastructure,0,0,,,,
policies and practices and ongoing efforts to improve security as well as on our,1,11,diff,,,
systemic risk to the nations critical energy and financial infrastructure,18,12,diff,,,
resources and information we maintain a robust Information Security Program It,1,22,diff,,,
efforts regarding significant cybersecurity events,1,1,,,,
JPMorgan Chase also participates in publicprivate partnerships and over the,4,26,diff,empty,,
establishes policies and procedures to prevent detect and respond to cyberattacks,1,26,diff,empty,,
Because every employee serves as the first line of defense we educate train and,8,8,,,,
test all our employees on how to identify potential cybersecurity risks protect the,1,1,,,,
Firms resources and information and report any unusual activity or incidents,5,26,diff,empty,,
Every employee is required to complete cybersecurity training on an annual basis,1,8,diff,,,
and we undertake quarterly Firmwide phishing tests,1,1,,,,
In addition to internal capabilities we leverage external resources to strengthen our,18,26,diff,empty,,
course of 2021 was engaged on policy issues related to operational collaboration,12,8,diff,,,
defenses Our cybersecurity controls governance and practices are based on,18,0,diff,,,
including incident notification software bill of materials zero trust and evolving,5,22,diff,,,
We also have adopted the Financial Sector,18,26,diff,empty,,
US National Institute of Standards and Technology NIST standards We will,12,11,diff,,,
Profile from the Cyber Risk Institute which provides the framework by which these,18,12,diff,,,
continue to advocate for policy to protect the global financial system as a whole as,12,12,,,,
various best practices are aligned with and integrated into our technology and,12,11,diff,,,
well as improving the nations cybersecurity,1,1,,,,
cybersecurity standards These standards meet the requirements of more than 150,1,11,diff,,,
Corporate Governance and ESG Oversight,12,7,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
control standards our Supplier Code of Conduct and all applicable laws and,17,11,diff,,,
independently evaluate our capabilities and identify areas for improvement,3,26,diff,empty,,
We also require certain thirdparty vendors to comply with minimum security and,12,22,diff,,,
regulators worldwide and are periodically updated We also engage third parties to,12,26,diff,empty,,
38 Industry best practices include ISACA COBIT ISO 27000 standards FFIEC guidance the Information Security Forum Standard for Good Practice NIST SP80053 and BSIMIM,1,11,diff,,,
We strive to be accountable straightforward and honest in,0,26,diff,empty,,
We reinforce these expectations through various channels,0,26,diff,empty,,
Ethics and culture are key focus areas of our Board of,0,6,diff,,,
our dealings with customers employees suppliers,17,26,diff,empty,,
including Culture of Respect trainings encouraging our senior,0,8,diff,,,
Directors The Boards Compensation Management,7,11,diff,,,
shareholders and other stakeholders Our Code of Conduct,0,26,diff,empty,,
leaders to communicate about these issues with employees,10,26,diff,empty,,
Development Committee oversees the governance framework,12,0,diff,,,
Business Principles and other internal policies and procedures,12,26,diff,empty,,
through townhall meetings and by including culture and,8,8,,,,
that underpins our Firmwide culture of ethics and receives,0,6,diff,,,
are designed to promote a culture of respect that allows,0,8,diff,,,
conductrelated questions in our employee surveys Acting,8,8,,,,
regular updates from management including regarding any,12,11,diff,,,
every employee to feel safe at work and empowered to speak,9,8,diff,,,
with integrity is one criterion used to evaluate employees,0,0,,,,
significant conduct issues should they occur This committee,12,26,diff,empty,,
up if they have concerns about unethical behavior,0,26,diff,empty,,
holds a periodic joint session with the Risk Committee in which,12,12,,,,
directors are briefed by senior management on conduct,7,11,diff,,,
related matters The Audit Committee periodically receives,12,12,,,,
reports on the Code of Conduct program and helps the Board,12,7,diff,,,
maintain compliance with the Firms ethical standards,0,0,,,,
policies plans and procedures laws and regulations,12,19,diff,,,
Employees are required to raise concerns about misconduct,0,26,diff,empty,,
and report any potential or actual violations of the Code of,0,26,diff,empty,,
Conduct other Firm policies or any applicable law or,12,12,,,,
Corporate Governance and ESG Oversight,12,7,diff,,,
Our Code of Conduct highlights the personal responsibility of,10,0,diff,,,
regulation Employees directors suppliers and customers can,17,9,diff,,,
every employee to operate with the highest standards of,0,8,diff,,,
report known or suspected violations to our Conduct Hotline,0,26,diff,empty,,
integrity transparency and ethical conduct It emphasizes,0,0,,,,
via phone online or mobile device The Hotline is anonymous,1,26,diff,empty,,
the importance of avoiding real and perceived conflicts of,4,26,diff,empty,,
except in certain nonUS jurisdictions where anonymous,1,26,diff,empty,,
interest protecting confidential information and maintaining,22,26,diff,empty,,
reporting is prohibited It is operated by a thirdparty service,12,6,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
a workplace that is free from threats intimidation and,0,8,diff,,,
provider and is accessible 247 worldwide with translation,2,26,diff,empty,,
