paragraph,predict_label,count,different,empty,diff rate,empty rate
Sources of GHG emissions from resource use include purchased electricity common facilities,25,21,diff,,,
boilers cooling towers and chillers Purchased electricity the main emission source accounts for,24,26,diff,empty,,
921 of Scope 2 emissions In the future ongoing GHG inventories will be conducted to maintain a,25,21,diff,,,
firm grasp of environmental impacts,13,9,diff,,,
Scope 3 GHG Emissions Shuttle Bus Services,25,21,diff,,,
With a view to reducing carbon emissions from employee commuting MediaTek proactively adopts,25,21,diff,,,
environmental protection measures targeted at transportation issues which are of immediate,23,9,diff,,,
concern to employees In 2021 carbon emissions generated from transportation amounted to,25,21,diff,,,
around 97 metric tons CO2e In addition to the maintenance of shuttle bus services with specific,25,26,diff,empty,,
pickup and dropoff locations and between office areas the installation of EV charging stations,24,26,diff,empty,,
was completed in 2021 in line with lowcarbon trends Installation of three additional charging,12,4,diff,,,
stations and an escooter battery swapping station is planned for 2022,12,26,diff,empty,,
Scope 1 GHG emissions direct emissions from sources owned or controlled by the organization,25,21,diff,,,
Scope 2 GHG emissions indirect emissions from electricity input heat or steam,25,21,diff,,,
Emission quantity metric tons CO2e,21,26,diff,empty,,
Scope of collected emission dataRevenues Taiwan Office Personnel Ratio,21,26,diff,empty,,
Note MediaTek has taken the conduct inventories to inventories since 2016 The increase of GHG emissions,25,21,diff,,,
in 2021 can mainly be attributed to the higher number of employees and ongoing expansion of the IT data,11,4,diff,,,
Note 1 The electricity emission factor in 2021 was 0502 kg CO2kWh according to Taiwan Bureau of Energy,21,24,diff,,,
Note 2 The increase of GHG emissions can mainly be attributed to the higher number of employees and the,25,21,diff,,,
increase of office buildings and IT data centers,1,22,diff,,,
Note 3 MediaTek utilizes GWP values from the IPCC Fifth Assessment AR5 2013 as referenced by the,25,0,diff,,,
Taiwan EPA Index of GreenhouseGas Emission Factors IGHGEF 604 as its emission factors in terms of,25,26,diff,empty,,
carbon dioxide equivalents CO2e for 2021 Scope 1 emissions,25,21,diff,,,
62 Solid Technology Foundation and,15,26,diff,empty,,
63 Social Welfare and Engagement,10,10,,,,
Material Issue in this Chapter,12,26,diff,empty,,
Genius for Home Competition and,4,4,,,,
In 2021 455 proposals were received,12,26,diff,empty,,
In 2021 96 submissions were received,12,26,diff,empty,,
for the 4th edition of the program 57,12,26,diff,empty,,
40 from schools in remote townships,2,26,diff,empty,,
and teacher training in nine cities and,2,8,diff,,,
townships that made submissions are,4,26,diff,empty,,
for this program which has entered,2,26,diff,empty,,
counties from 2017 to 2020 have been,12,26,diff,empty,,
its 11th year 35 submissions were,12,26,diff,empty,,
transformed into the STEM Course,3,26,diff,empty,,
Teams that have participated in this,4,26,diff,empty,,
recognized with awards at science,12,26,diff,empty,,
maker program with the ultimate goal of,2,26,diff,empty,,
program over the past four years hail,2,26,diff,empty,,
exhibitions at the city and county level,12,26,diff,empty,,
training elementary and middle school,2,8,diff,,,
from 305 different townships spread,12,26,diff,empty,,
while 10 entries were honored with,12,26,diff,empty,,
out across the island 828 of all,12,26,diff,empty,,
awards in national1750 popular science,12,26,diff,empty,,
grants subsidies and resources for,12,26,diff,empty,,
townships and urban areas in Taiwan are,10,26,diff,empty,,
books This program which reached 4000,2,26,diff,empty,,
students and faculty members marks the,8,26,diff,empty,,
offerings 30 teachers from 29 elementary,2,26,diff,empty,,
first step toward science as a specialized,2,26,diff,empty,,
and middle schools for the first program,2,26,diff,empty,,
The Genius for Home program does,2,26,diff,empty,,
40 projects in 35 schools span the,2,26,diff,empty,,
Pursuit of systematic ongoing influence,12,26,diff,empty,,
not end with the competition The,4,4,,,,
fields of reallife applications physics,4,26,diff,empty,,
and transformation of educational sites,2,26,diff,empty,,
ultimate goal is local implementation,12,26,diff,empty,,
29 elementary and middle schools offer,2,26,diff,empty,,
9 of the awardwinning teams in the,4,26,diff,empty,,
last two years put forward followup,12,26,diff,empty,,
official technology classes and clubs,12,26,diff,empty,,
with the support of the program A total,12,26,diff,empty,,
of 45 classes and 14 clubs are available,12,26,diff,empty,,
Organization of technology courses in,2,26,diff,empty,,
boosts social integration and builds up,10,10,,,,
areas that lack technology resources,24,26,diff,empty,,
Among the 16 selected entries from,8,26,diff,empty,,
With the aid of the program 12 schools,2,26,diff,empty,,
in multiple Southeast Asian languages,8,26,diff,empty,,
areas there was one school Gongliao,2,26,diff,empty,,
for the first time and 2 schools have,12,26,diff,empty,,
that aims to offer hometown delicacies,15,26,diff,empty,,
Elementary School that had never,2,26,diff,empty,,
to new immigrants from Vietnam,8,26,diff,empty,,
before participated in a science fair due,14,26,diff,empty,,
Junior High School in Kinmen County,2,26,diff,empty,,
The package delivery process by new,15,26,diff,empty,,
to a lack of resources After receiving,2,26,diff,empty,,
has offered its first robot club to enable,2,26,diff,empty,,
immigrants is greatly simplified through,8,26,diff,empty,,
teachers to arouse the interest of its,4,26,diff,empty,,
the convenience store logistics systems,17,17,,,,
in the context of this program the,12,26,diff,empty,,
students in technology without worrying,2,26,diff,empty,,
The successful establishment of this,12,26,diff,empty,,
school finally gained the ability to lead,2,26,diff,empty,,
about budgets or spending their own,12,26,diff,empty,,
transaction platform for new immigrants,8,26,diff,empty,,
its students into the realm of scientific,2,26,diff,empty,,
money The ultimate goal is to offer a,4,26,diff,empty,,
in Taiwan has enabled five new,12,26,diff,empty,,
practice The school garnered an,4,26,diff,empty,,
wider range of choices in this peripheral,15,26,diff,empty,,
immigrants to improve their livelihoods,8,26,diff,empty,,
Honorable Mention Award in its first,12,26,diff,empty,,
area that lacks technology resources,24,26,diff,empty,,
and build up their confidence It also,8,26,diff,empty,,
represents a valid contribution to the,12,26,diff,empty,,
was a huge confidence booster for both,0,26,diff,empty,,
students and faculty members The goal,8,26,diff,empty,,
is to ensure that none of our children are,2,26,diff,empty,,
left behind and provide inspiration to a,8,26,diff,empty,,
rising number of future scientists,2,26,diff,empty,,
Management approaches for material issues Social Welfare Activities Selfdefined topics,10,10,,,,
Pioneering innovative technologies not only represent the cornerstone of our industry leadership,3,8,diff,,,
position but also the foundation of our social influence which relies on the proactive utilization of our,10,10,,,,
core capabilities in the field of technological innovation We embrace the core concept of knowledge,15,3,diff,,,
dissemination and innovative application of knowledge and technology based on crossindustry,2,26,diff,empty,,
Returning home is the first step toward,9,26,diff,empty,,
Training of future scientists through,2,8,diff,,,
Access to institutionalized sites and,2,26,diff,empty,,
integration paired with the sharing of the benefits derived from technological innovation with society,15,3,diff,,,
This concept enables a rising number of individuals to take advantage of the opportunities generated by,8,4,diff,,,
technology diffusion and builds momentum toward the creation of a brighter future,15,26,diff,empty,,
Giving the next generation a firm grasp of technological innovation and building of a better future in the,15,3,diff,,,
fields of education promotion industry development culture society in cooperation with all members of,2,8,diff,,,
Planned by Mediatek Foundation Regular reporting to the,12,26,diff,empty,,
Encouragement of RD Support for three,2,26,diff,empty,,
Formation of industryacademia alliances in,4,26,diff,empty,,
line with government policies injection of,12,26,diff,empty,,
funding and teaching resources of industry,12,26,diff,empty,,
instructors to support semiconductor college,2,26,diff,empty,,
operations see 622 Talent Cultivation,8,8,,,,
Social innovation To solve social issues utilizing,10,10,,,,
To host competitions and call for,4,26,diff,empty,,
Solid technology foundation Cultivation of,24,26,diff,empty,,
technological innovation competence in the next,15,3,diff,,,
G o a l s,12,26,diff,empty,,
a solid foundation in technology,15,26,diff,empty,,
i e v e m e n t,12,26,diff,empty,,
Talent cultivation Higher education and,8,8,,,,
Social welfare and engagement Ongoing,10,10,,,,
support for activities and events in the fields of,12,26,diff,empty,,
Organization of Genius for Home Digital,15,26,diff,empty,,
22 cities and counties submission of 455,12,26,diff,empty,,
proposalssee 61 Digital Social Innovation,3,3,,,,
STEM Course maker Program Extended to,2,26,diff,empty,,
include 29 elementary and middle schools,2,26,diff,empty,,
Practical Science Award Program for,2,26,diff,empty,,
elementary schools Extended to include 35,2,26,diff,empty,,
elementary schools all over Taiwan see 62,2,26,diff,empty,,
M a n a g e m e n t a p p r o a c h,12,26,diff,empty,,
for organization of events and,12,26,diff,empty,,
NTD231 million provided in form,12,26,diff,empty,,
Manpower 52 volunteers and 31,11,26,diff,empty,,
Genius for Home staff totaling,8,26,diff,empty,,
i e v e m e n t,12,26,diff,empty,,
Hsinchu Childrens Exploration Hall Opening,23,26,diff,empty,,
Greater Chao Nan Cultivation program Over,12,26,diff,empty,,
1000 students faculty members and local,8,26,diff,empty,,
citizens have benefited from this program,2,26,diff,empty,,
The heart of MediaTek social welfare shaping the future by building knowledge and personal growth,10,4,diff,,,
As an innovationoriented enterprise MediaTek embarks on the cultivation of technology talents with a,3,26,diff,empty,,
focus on facilitating the next generation with capabilities in technology application Implementation paths,15,24,diff,,,
are strategically divided into knowledge dissemination and knowledge application,1,26,diff,empty,,
Primary and secondary school teachers,2,26,diff,empty,,
High school to doctoral students,2,26,diff,empty,,
Harnessing digital technology to tackle social issues is no longer a privilege of enterprisesMediaTek,10,10,,,,
firmly believes that every individual has the potential to create unlimited possibilities by utilizing digital,15,26,diff,empty,,
technologies In 2018 MediaTek launched the digital social innovation competition Genius for Home,4,3,diff,,,
to encourage all members of society to offer solutions for issues affecting their hometowns Furthermore,10,26,diff,empty,,
MediaTek provides ongoing coaching and financial support for 2 years to assistist selected teams for project,2,26,diff,empty,,
Through the three strategic levels of Making Science Accessible Research in Science and Application Competitions we accompany Taiwans science and technology education to grow and thrive,2,4,diff,,,
Commitment for over 20 years including support for industryacademia research programs establishment of innovative research centers financial assistance for over 500 graduate and doctoral students laying a solid foundation for Taiwans industry and talent education,8,4,diff,,,
F o u r p r i,12,26,diff,empty,,
a x e s o f,12,26,diff,empty,,
Promotion of scientific knowledge dissemination,23,26,diff,empty,,
Bridging the knowledge divide and fostering accessibility to scientific education,2,6,diff,,,
Knowledge drives a better future,2,26,diff,empty,,
Fostering of innovative technology application,15,26,diff,empty,,
Knowledge is a treasure but practice is the key to it,1,26,diff,empty,,
MediaTek firmly believes that innovative applications of technology are highly conducive to social issues Every citizen has the potential to create unlimited possibilities by utilizing technologies MediaTek calls for the commitment and assistance of all circles of society to realize the goal of value cocreation,10,10,,,,
As a corporate citizen MediaTek closely monitors social needs and demonstrates social solidarity through proactive social engagement and social welfare actions In addition to offering a helping hand in case of social emergencies MediaTek also encourages its employees to actively participate in social interactions and make their own contributions to society,10,10,,,,
Participation statistics for 1st4th Genius for Home competition,4,4,,,,
Number of digital social innovation proposals,3,3,,,,
Number of digital social innovation proposals,3,3,,,,
Practiceoriented social innovation and deeprooted influence through local implementation,10,3,diff,,,
Digital technology can be utilized as a tool to enhance problemsolving efficiency The MediaTek Digital,24,20,diff,,,
Social Innovation Competition titled Genius for Home was launched based on the fundamental belief,4,3,diff,,,
that we should all make contributions to improve our hometowns It calls on all citizens to provide,12,26,diff,empty,,
solutions for social issues facing their hometowns through innovative application of digital technologies,10,10,,,,
Since its inception in 2018 1556 hometown improvement proposals have been submitted A 2year follow,12,26,diff,empty,,
up implementation support plan has been put forward for 15 of these proposals after competitions Local,12,26,diff,empty,,
implementation represents the starting point on the path toward influential social innovation,10,3,diff,,,
Focus on township pain points,9,26,diff,empty,,
2 years after the competition,4,4,,,,
continuing execution after the competition,4,4,,,,
A total of 455 proposals from 22 cities and counties were received in 2021 Despite the anxiety in the face,12,26,diff,empty,,
of the pandemic the number of submissions for the competition and the number of represented cities,4,4,,,,
and counties reached a record high This years participants included teams from offshore islands such,12,26,diff,empty,,
as Kinmen Mazu and Orchid Island Entries covered an unprecedented range of fields including sports,23,26,diff,empty,,
medical care placemaking ecology education environmental protection and social care,23,9,diff,,,
MediaTek assigned 21 senior executives to serve as industry instructors and consultants for the 21,7,26,diff,empty,,
finalists Six design thinking experts were enlisted to serve as mentors who provided guidance for co,3,26,diff,empty,,
creation over a period of two months,12,26,diff,empty,,
by six design thinking experts,15,26,diff,empty,,
Industry instructor consultant team 21 MediaTek top executives,8,26,diff,empty,,
Directions for revision of proposals were identified in,12,26,diff,empty,,
Assistance provided in the dimensions of technical,2,26,diff,empty,,
professionalism team management and efficiency,10,11,diff,,,
Time and Space Defying Disaster Prevention Team,5,9,diff,,,
In order to collect the earth surface change data in the Wulai region,23,22,diff,,,
and carry out potential disaster assessments the team integrated,5,26,diff,empty,,
three systems a radarsat earth observation system a disaster,5,26,diff,empty,,
observation IoT system and a disaster observation APPbased,5,26,diff,empty,,
system To achieve the goal of disaster precautions the realtime,5,26,diff,empty,,
alert system is contributed by the township office the experience of,1,26,diff,empty,,
local tribal communities and the disaster observation reports of local citizens PPP PublicPrivate Partnershipbased cocreation and cooperation models revolutionize traditional,5,26,diff,empty,,
disaster prevention methods and represent a significant contribution to safeguard human lives They are,5,9,diff,,,
characterized by high levels of innovation and social impact,10,10,,,,
Local implementation is the most challenging part of social innovation Guidance resources and,10,3,diff,,,
incentives for implementation are therefore provided for a 2year basis after competitions to facilitate the,12,26,diff,empty,,
implementation of proposals by selected teams A total of nine selected teams in 2019 and 2020 received,12,26,diff,empty,,
guidance resources and subsidies in 2021 to engage in followup local implementation,12,26,diff,empty,,
Track individual finalist teams for two years after the competition to validate actual implementation,4,4,,,,
the first year after the,12,26,diff,empty,,
the first year after the,12,26,diff,empty,,
Big events in small communities,10,26,diff,empty,,
The government subsidy database links 13,12,26,diff,empty,,
Development of an ecommerce platform,4,4,,,,
central government ministries and agencies,12,26,diff,empty,,
in multiple Southeast Asian languages that,8,26,diff,empty,,
featuring 1299 programs and over 600000,12,26,diff,empty,,
queries from 2019 to the end of 2021 Marketing,12,4,diff,,,
efforts deep inside communities are a result of,10,26,diff,empty,,
synchronized guidance for communities and,10,26,diff,empty,,
application for government programs Since,12,26,diff,empty,,
the launch of the Dialogcheer navigation APP,1,26,diff,empty,,
with integrated AI AR and VR technologies in,24,26,diff,empty,,
2020 mysterious spots in six areas including,4,26,diff,empty,,
Veoveoana in Fanlu Township Chiayi and,10,26,diff,empty,,
Maoao in Gongliao District New Taipei City,12,26,diff,empty,,
aims to offer hometown delicacies to new,6,26,diff,empty,,
immigrants in Taiwan and online shopping,8,26,diff,empty,,
services for foreign migrant workers Successfully,11,26,diff,empty,,
assisted a new immigrant in Nantou to exceed,8,26,diff,empty,,
NT400000 in monthly salesIn the future it is,15,26,diff,empty,,
planned to provide ongoing assistance in the,5,26,diff,empty,,
joint development of marketing channels for,4,4,,,,
diversified products by new immigrants These,15,26,diff,empty,,
efforts create market niches and social influence,4,10,diff,,,
for the benefit of migrant worker communities,10,26,diff,empty,,
A satisfaction survey was conducted for the 21 finalist teams who have completed the whole competition,4,4,,,,
86 of the teams believed that the workshop training created the following concrete benefits for the,9,8,diff,,,
teams and the submitted proposals,12,26,diff,empty,,
Mentors helped the teams to clarify and focus on issues analyze blind spots and review and reflect on,12,26,diff,empty,,
the proposal structure from different angles and perspectives They also gave them confidence to keep,12,26,diff,empty,,
MediaTek consultants provided industry perspectives and recommendations on technologies and,12,26,diff,empty,,
MediaTek conducted surveys of resources valued and required by the teams to facilitate future,12,26,diff,empty,,
and help develop the economic potential of new,12,26,diff,empty,,
Areas overlapping with priority locations for placemaking,12,26,diff,empty,,
The National Development Council has listed 134 priority locations townships and districts for placemaking 57 hometowns,10,4,diff,,,
represented in the Genius for Home competition overlap with the townships earmarked for placemaking Among them Pingtung,4,4,,,,
County represented the most of these townships a total of 8 followed by Nantou County 7 townships,12,26,diff,empty,,
Taichung City Shigang Houli Heping,3,26,diff,empty,,
Kaohsiung City Dashu Jiaxian Maolin,4,26,diff,empty,,
Jiading Qishan and Yanchao Districts,12,26,diff,empty,,
New Taipei City Pingxi Gongliao and,12,26,diff,empty,,
Yilan County Datong and Nanao,12,26,diff,empty,,
Nantou County Zhongliao Shuili and,12,26,diff,empty,,
Hualien County Yuli Xiulin Zhuoxi,12,26,diff,empty,,
Taitung County Chishang Beinan Jinfeng Haiduan Luye and Lanyu Townships,3,26,diff,empty,,
Over 70 of the teams affirmed that the nomination bonuses and subsidies were very helpful RD or,12,26,diff,empty,,
handson practices gave teams an opportunity to take another step forward,8,11,diff,,,
62 of the teams gave positive feedback and looked forward to more opportunities for interdisciplinary,8,26,diff,empty,,
52 eagerly anticipated marketing and media resources that enable them to promote their concepts or,16,4,diff,,,
As for overall satisfaction levels all teams stated that they have gained concrete insights through,4,6,diff,,,
their participation in the 2021 Genius for Home competition and expressed their willingness to,4,4,,,,
recommend participation in future competitions to other teams,4,26,diff,empty,,
Workshop training created the following concrete benefits for the teams and the submitted proposals,12,8,diff,,,
Looked forward to more opportunities for interdisciplinary cooperation,10,26,diff,empty,,
Eagerly anticipated marketing and media resources that enable them to promote their concepts or draw attention,16,4,diff,,,
Pingtung County Sandimen Neipu Checheng,23,26,diff,empty,,
Donggang Liuqiu Majia Wutai and Yanpu Townships,7,26,diff,empty,,
Industry consultants and judges offered many incisive and insightful comments to the team which enabled us to gain more comprehensive understanding of blind spots that had escaped our attention and thereby make much needed adjustments to our project We all have benefited a lot from this competition,4,4,,,,
This is an extremely heartwarming event Every proposal deepens our identification with this land called Taiwan,12,26,diff,empty,,
Our hometowns are microcosms illustrating the current conditions in Taiwan The goal of our project is to solve issues our hometown faces in the field of medical care through the application of technologies We have gained a lot of valuable insights in the course of the development of our proposal design product and business model in the context of this competition,15,4,diff,,,
We strive to draw attention and resources to our local communities and farmers by harnessing our increased public exposure through this competition We also aim to direct the attention of local farmers to the crucial role of AIoT in the agricultural sector The team is deeply grateful to Genius for Home for providing us with this opportunity to realize our ideas,10,4,diff,,,
62 Solid Technology Foundation and Talent,8,8,,,,
STEM talent is cultivated in a strategic manner dissemination of knowledge is accelerated through a dual,8,8,,,,
track approach technology courses and science projects and application of knowledge is promoted,2,26,diff,empty,,
through application competitions STEMrelated Master Plans promoted in 2021,12,26,diff,empty,,
The STEM Course maker Program,8,26,diff,empty,,
aims to subsidize and empower,12,26,diff,empty,,
faculty members to engage in,8,26,diff,empty,,
Pushing reforms inside the educational system and flipping of technology classrooms,2,26,diff,empty,,
by joining hands with firstline instructors,2,26,diff,empty,,
Introduce STEM Course maker program in 2021 to pursuit the influence inside the system increase the number of offered technology courses assistance to elementary and middle schools in the development of mechatronic controls on campus and organization of IoTrelated technology courses,2,4,diff,,,
Firstline professional instructors with extensive experience,8,26,diff,empty,,
in the field of technology education form a team of mentors,2,26,diff,empty,,
for empowerment training in the technology and teaching,2,8,diff,,,
dimensions during summer and refresher training during,8,8,,,,
Provision of subsidies for practiceoriented courses and,12,26,diff,empty,,
autonomous research by teachers and incentives for,12,4,diff,,,
competitions to provide multidimensional support for,4,26,diff,empty,,
technology education at all schools,2,26,diff,empty,,
All schools are invited to,12,26,diff,empty,,
4day teacher empowerment training enables teachers to make their own technology courses The program is not bound to specific hardware Teachers can freely select micro bit Arduino LinkIt 7697 or ESP32 based mechatronic and IoT technologies in line with the schools conditions and status Participants are familiarized with PBL problembased learning teaching skills for technology application courses In the final part of the training participating teachers get an opportunity to refine their course planning techniques through a oneonone consultation with the instructor,2,8,diff,,,
At midsemester program participants are invited to engage in exchanges of experiences in course organization This activity provides an opportunity for the sharing of benchmark cases and frustrating experiences and mutual support The ultimate goal is to bring new momentum to ensure the ongoing organization of such practiceoriented courses,2,26,diff,empty,,
In 2021 a total of 29 elementary and middle schools received assistance in the organization of official,2,26,diff,empty,,
technology courses or clubs A total of 45 official courses and 14 clubs are currently available for 496 middle,2,26,diff,empty,,
school students Mediatek Foundation visited part of these schools to gain a clear understanding of actual,12,26,diff,empty,,
conditions at each school and the challenges facing firstline instructors,2,11,diff,,,
Smart Home Appliances So Easy course,15,24,diff,,,
When butterflies meet smart robots,15,24,diff,,,
Junior High Department of Jinhe High School Mr Hong,2,26,diff,empty,,
This has been the most rewarding year in my 24year teaching,2,26,diff,empty,,
career This Course Maker has been long overdueThe teaching,8,26,diff,empty,,
approaches I learned from the instructors paired with the,8,26,diff,empty,,
equipment we purchased with the aid of MediaTek subsidies have,12,26,diff,empty,,
empowered and emboldened me The feedback from my students,8,26,diff,empty,,
Practical Science Award Program for elementary schools,2,26,diff,empty,,
Bridging the gap between theory and practice Transition of talent cultivation from,8,8,,,,
knowledge absorption to handson practice,2,26,diff,empty,,
The aim is to cultivate the next generation with handson problemsolving ability popularize scientific,2,24,diff,,,
exploration and practices on our campuses and focus on the injection of resources into remote areas and regions,23,11,diff,,,
characterized by a lack of resources,18,26,diff,empty,,
Support is provided in five stages including encompasses,2,26,diff,empty,,
grantssubsidies teacher training workshopand the,2,8,diff,,,
donation of popular science books,12,26,diff,empty,,
A quota of 40 is reserved for underprivileged schools in,2,26,diff,empty,,
remote very remote and indigenous areas,10,26,diff,empty,,
Teacher workshop on science projects,2,26,diff,empty,,
In 2021 a total of 96 submissions were received,12,26,diff,empty,,
The online teacher workshop on science projects,2,26,diff,empty,,
16 of the selected 40 projects were submitted by,12,26,diff,empty,,
offered participants an opportunity for advanced,8,26,diff,empty,,
underprivileged schools in remote areas A total of 77,2,26,diff,empty,,
training in the dimensions of topic design digital,15,8,diff,,,
teachers and 191 students were recognized for their,2,26,diff,empty,,
recording methods and practiceoriented course,2,26,diff,empty,,
achievements in the context of this Practical Science,12,26,diff,empty,,
guidance A total of 67 teachers participated in this,2,26,diff,empty,,
Award Program35 and 10 submissions garnered,12,26,diff,empty,,
workshop prior to citycountylevel science fairs The,2,26,diff,empty,,
has motivated me to keep refining my teaching approaches instead of clinging to traditional non,2,26,diff,empty,,
awards at citycountylevel and nationwide science,12,26,diff,empty,,
satisfaction level reached 100 and all attendees,0,6,diff,,,
innovative textbookbased approaches This year I use teaching materials that I created myself and,2,26,diff,empty,,
expressed a willingness to participate in similar,12,26,diff,empty,,
lesson plans that I have composed I complete all exercises and practices myself before I assign them,9,11,diff,,,
to my studentsThese brandnew challenges helped me grow a lot as an educator,2,26,diff,empty,,
Zhongzheng Elementary School in Hualien County Mr,2,26,diff,empty,,
Course maker is quite tiring but seeing my students faces light,8,26,diff,empty,,
up makes it all worthwhile Through participat in this program we,12,26,diff,empty,,
not only gained funding but also received guidance in the gradual,12,26,diff,empty,,
adoption of PBL approaches by firstline IT instructors which has,12,26,diff,empty,,
been really helpful Foundation offer us opportunities for ongoing,12,26,diff,empty,,
studies and provide needed funds for participati in competitions They empathize with our needs,12,26,diff,empty,,
Note Mr Lin have garnered two silver one bronze and one honorable mention award at the Pacific Cup,8,26,diff,empty,,
Technology Education Competition in Hualien County,4,4,,,,
Longhai Elementary School in Taichung,2,26,diff,empty,,
Numerous students from underprivileged family,2,26,diff,empty,,
backgrounds at Longhai Elementary School,2,26,diff,empty,,
in Taichung happily receive their nomination,12,26,diff,empty,,
Donation of popular science books and book report card activity,12,26,diff,empty,,
A total of 1750 copies of 50 carefully selected popular science books published last year were donated to 35,12,26,diff,empty,,
selected schools in 2021 These books represent precious reading resources for schools that lack such resources,2,26,diff,empty,,
A significant number of schools have set up designated popular science reading areas or book carts,2,26,diff,empty,,
organized a book fair to display,12,26,diff,empty,,
has set up a mobile book cart,15,26,diff,empty,,
open boxes filled with new,19,26,diff,empty,,
The book donation was followed by a book report card,12,26,diff,empty,,
activity A total of 1365 such cards were received 1201,12,26,diff,empty,,
books were shared with friends and relatives by students,2,26,diff,empty,,
who recorded their gained insights with the aid of,4,26,diff,empty,,
pictures and text In addition an online exhibition of the,2,26,diff,empty,,
submitted cards has been organized to share the insights,12,4,diff,,,
of these children with the public This activity reached,2,26,diff,empty,,
Badou Elementary School in Keelung City ranked,2,26,diff,empty,,
3rd nationwide in Biology numerous students from,8,26,diff,empty,,
This marks the tenth year of our intertidal zone themed science,23,26,diff,empty,,
project Our experiments have been subsidized by MediaTek for,12,26,diff,empty,,
four consecutive years In the biological research process our,2,4,diff,,,
students have conducted intensive studies of urchins for almost,23,26,diff,empty,,
two years which in hindsight is quite extraordinary,12,26,diff,empty,,
Technology changes rapidly and children change their preferences more and more frequently The only,22,26,diff,empty,,
way to make children focus on the same topic for an extended period is a science project Repeated,2,26,diff,empty,,
corroboration of ideas and speculations exposes children to scientific exploration processes They learn,4,26,diff,empty,,
how to focus and commit to a certain research object and thereby build up their confidence When I see,3,4,diff,,,
the confidence and focus in their eyes during the final stage I am absolutely certain that what matters,12,26,diff,empty,,
most is not success but rather the transformation of the children,2,26,diff,empty,,
This joy and happiness is my greatest motivation for forging ahead,9,26,diff,empty,,
Gongliao Elementary School in New Taipei City the school,2,26,diff,empty,,
garnered an Honorable Mention Award in its first city,12,26,diff,empty,,
The school has never participated in a science fair before Our,2,26,diff,empty,,
teachers and students therefore have no practical experience,2,26,diff,empty,,
associated with such exhibitions The experiments therefore,12,26,diff,empty,,
represented a brandnew experience for everyone and the students,8,26,diff,empty,,
displayed great interest in the tests and experiments,12,26,diff,empty,,
After passing the preliminary reviews for the New Taipei City Science Fair for elementary and middle,2,26,diff,empty,,
schools the students had to introduce their work to the judges on the day of the final reviews,12,26,diff,empty,,
which was an invaluable experience for the children Our original intention was simply to give the,2,26,diff,empty,,
students a chance to carry out experiments in a meticulous manner We never thought we could pass,2,26,diff,empty,,
the preliminary and final reviews or even win an award We are overjoyed to be presented with this,12,26,diff,empty,,
Honorable Mention Award This represents a great source of motivation for us and we are deeply,12,26,diff,empty,,
grateful to MediaTek Foundation for their support and sponsorship We will continue to embrace a,12,26,diff,empty,,
spirit of passion and sincerity in our efforts in the field of science,10,26,diff,empty,,
Young TITC Smart Technology Summer Camp,15,24,diff,,,
The Smart Technology Summer Camp was launched in cooperation with the National Taiwan Science,2,24,diff,,,
Education Center and the NTU Department of Electrical Engineering This free camp accepts a maximum of,2,26,diff,empty,,
35 middle and high school students A synthesis of electrical engineering programming and AI theories is,4,26,diff,empty,,
achieved through seminars and a large number of handson practices Through followup guidance after the,2,11,diff,,,
camp activity research directions are revised to facilitate the final project,12,4,diff,,,
4day summer camp expert guidance research material,2,4,diff,,,
subsidies instructions for participation in international,12,26,diff,empty,,
17 of the 20 works created in the 3rd camp in 2021,2,26,diff,empty,,
were registered for the Taiwan International Science,12,26,diff,empty,,
Fair 11 passed the preliminary review and 7 earned,12,26,diff,empty,,
awards These projects garnered over half of the,12,26,diff,empty,,
awards in the 2021 TISF Computer Science and,12,26,diff,empty,,
Information Engineering category Three works were selected to represent Taiwan in international events,12,26,diff,empty,,
Ms YiNing Tsai student at Taipei Municipal Zhongshan Girls,8,26,diff,empty,,
2021 Taiwan International Science Fair Second Prize in the,12,26,diff,empty,,
Computer Science and Information Engineering category,23,26,diff,empty,,
2021 International Science and Engineering Fair AI Development Association Honorable Mention,12,4,diff,,,
Im honored to have been a participant of the Smart Technology,1,24,diff,,,
Camp This was my first opportunity to learn more about AI,1,26,diff,empty,,
and algorithms Our team successfully completed the project,12,26,diff,empty,,
and group competition stage through excellent teamwork and,8,4,diff,,,
numerous brainstorming sessions The unique atmosphere of,8,26,diff,empty,,
joint discussions with likeminded partners is an unforgettable,12,26,diff,empty,,
622 Talent Cultivation Engagement in Industry,8,8,,,,
Academia Collaboration and Higher Education Talent Development,8,8,,,,
MediaTek has been working with universities since 2002 The MediaTek Advanced Research Center MARC is,12,4,diff,,,
in charge of managing and planning relevant activities including strategic technology exploration innovative,3,26,diff,empty,,
RD center operations and academiaIndustry consortia policy meetings for high priority areas where they,12,12,,,,
implement industrial development policies adopted by the government,12,4,diff,,,
Over the past 20 years MediaTek has been collaborating with universities including National Taiwan,12,26,diff,empty,,
University National Tsing Hua University National Yang Ming Chiao Tung University National Taiwan,2,26,diff,empty,,
Normal University National Cheng Kung University National Chung Cheng University National Taiwan,23,26,diff,empty,,
Ocean University National Taiwan University of Science and Technology Peking University University of,23,26,diff,empty,,
Science and Technology of China University of Florida Harvard University University of Oulu Oregon State,23,26,diff,empty,,
University University of Mississippi Massachusetts Institute of Technology MIT University of Twente,12,26,diff,empty,,
